"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","command","dropout_rate","learning_rate","method","metric.goal","metric.name","name","optimizer","parameters.batch_sizes","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.optimizers","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","program","weight_decay","avg_loss","loss","test.accuracy","test.f1","test.precision","test.recall","test_accuracy","test_f1","test_precision","test_recall","train.avg_loss","train.loss","val.acc","val.f1","val.f1-score","val.loss","val.precision","val.recall"
"jumping-sweep-77","","finished","Propaganda classification with BERT","","","2024-05-15T22:10:20.000Z","56","3ofmtlxo","64","","0.21805207641171093","0.02237392149283852","","","","","SGD","","","","","","","","","","","","","0.009164499198001509","0.27532332284109934","0.1090886816382408","0.6989247311827957","0.7027590330403459","0.728673835125448","0.6989247311827957","0.6989247311827957","0.7027590330403459","0.728673835125448","0.6989247311827957","","","0.5925925925925926","","0.5908193239154081","1.4878262877464294","0.6086820331416783","0.5925925925925926"
"fast-sweep-45","","finished","Propaganda classification with BERT","","","2024-05-15T21:33:57.000Z","57","3ofmtlxo","32","","0.1930036752869628","0.010829480121560703","","","","","SGD","","","","","","","","","","","","","0.006292205501469967","0.11564986453187176","0.1288250982761383","0.5806451612903226","0.5438403324651202","0.601721812713176","0.5806451612903226","0.5806451612903226","0.5438403324651202","0.601721812713176","0.5806451612903226","","","0.5694444444444444","","0.5678860921244836","1.574420435088021","0.6458918944168729","0.5694444444444444"
"astral-sweep-82","","finished","Propaganda classification with BERT","","","2024-05-15T22:16:02.000Z","56","3ofmtlxo","64","","0.3506253236724034","0.010500953124400724","","","","","SGD","","","","","","","","","","","","","0.0020321499162973726","0.48724099851789926","0.40442344546318054","0.5591397849462365","0.5267867776766553","0.6438529911115549","0.5591397849462365","0.5591397849462365","0.5267867776766553","0.6438529911115549","0.5591397849462365","","","0.46296296296296297","","0.4279657635217409","1.6913491785526276","0.5572313746128034","0.46296296296296297"
"wise-sweep-62","","finished","Propaganda classification with BERT","","","2024-05-15T21:53:20.000Z","55","3ofmtlxo","64","","0.18011727302346592","0.021064602868247753","","","","","SGD","","","","","","","","","","","","","0.007461892168029335","0.23918953183151423","0.27734068036079407","0.5483870967741935","0.5213466706845314","0.5903862478777588","0.5483870967741935","0.5483870967741935","0.5213466706845314","0.5903862478777588","0.5483870967741935","","","0.5925925925925926","","0.5975433555590393","1.2605917155742643","0.6261098922029413","0.5925925925925926"
"fanciful-sweep-35","","finished","Propaganda classification with BERT","","","2024-05-15T21:22:22.000Z","55","3ofmtlxo","64","","0.27610302239475676","0.02686021648519645","","","","","SGD","","","","","","","","","","","","","0.00301156096010893","0.28649650052899406","0.12038519233465196","0.5053763440860215","0.5070661990467749","0.5255071093780771","0.5053763440860215","0.5053763440860215","0.5070661990467749","0.5255071093780771","0.5053763440860215","","","0.625","","0.6277581644664614","1.2026413679122925","0.6441145173935029","0.625"
"wobbly-sweep-31","","finished","Propaganda classification with BERT","","","2024-05-15T21:18:08.000Z","53","3ofmtlxo","64","","0.1651330379387287","0.04350852284894272","","","","","SGD","","","","","","","","","","","","","0.009599201974452977","0.13044572798978715","0.20137085020542145","0.25806451612903225","0.22208436724565755","0.3944866118490407","0.25806451612903225","0.25806451612903225","0.22208436724565755","0.3944866118490407","0.25806451612903225","","","0.2777777777777778","","0.2162133325906883","3.4460572600364685","0.3811843624877813","0.2777777777777778"
"stoic-sweep-66","","finished","Propaganda classification with BERT","","","2024-05-15T21:57:44.000Z","58","3ofmtlxo","32","","0.4147660260993541","0.010847482858152326","","","","","SGD","","","","","","","","","","","","","0.008620834732326488","0.4626139467809258","1.1828993558883667","0.21505376344086025","0.14239532292729803","0.289980449657869","0.21505376344086025","0.21505376344086025","0.14239532292729803","0.289980449657869","0.21505376344086025","","","0.3657407407407408","","0.31780112917566605","2.2316610983439853","0.46207890347697594","0.3657407407407408"
"rose-sweep-25","","finished","Propaganda classification with BERT","","","2024-05-15T21:11:34.000Z","59","3ofmtlxo","32","","0.3714117335194243","0.030147911742772072","","","","","RMSprop","","","","","","","","","","","","","0.00370516392733508","28.57509906117509","35.28944778442383","0.1935483870967742","0.06277244986922408","0.037460978147762745","0.1935483870967742","0.1935483870967742","0.06277244986922408","0.037460978147762745","0.1935483870967742","","","0.11574074074074074","","0.02401260181343169","42.3609128679548","0.013395919067215364","0.11574074074074074"
"crimson-sweep-27","","finished","Propaganda classification with BERT","","","2024-05-15T21:13:43.000Z","59","3ofmtlxo","32","","0.378909940632386","0.0552101953482102","","","","","RMSprop","","","","","","","","","","","","","0.004788546715642324","54.49700581155172","49.43024826049805","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","","","0.12037037037037036","","0.025864707682889503","42.83466993059431","0.014489026063100137","0.12037037037037036"
"copper-sweep-32","","finished","Propaganda classification with BERT","","","2024-05-15T21:19:10.000Z","59","3ofmtlxo","16","","0.16691825992528037","0.06661319167019455","","","","","SGD","","","","","","","","","","","","","0.006651580429281727","2.083771019806097","2.083355665206909","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","","","0.10185185185185185","","0.01882975412387177","2.093511325972421","0.010373799725651577","0.10185185185185185"
"pretty-sweep-44","","finished","Propaganda classification with BERT","","","2024-05-15T21:32:45.000Z","63","3ofmtlxo","16","","0.4034429414688544","0.07805158455125241","","","","","RMSprop","","","","","","","","","","","","","0.008425509470953673","76.82285730338391","65.38259887695312","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","","","0.0787037037037037","","0.011484660626291528","116.8272830418178","0.006194272976680384","0.0787037037037037"
"vital-sweep-50","","finished","Propaganda classification with BERT","","","2024-05-15T21:39:40.000Z","65","3ofmtlxo","16","","0.2321879982856866","0.06500878581907156","","","","","AdamW","","","","","","","","","","","","","0.0026793628234237418","18.57244261988887","35.37076950073242","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","0.1827956989247312","0.05650048875855327","0.03341426754538097","0.1827956989247312","","","0.12962962962962962","","0.029751062537947785","28.80649675641741","0.01680384087791495","0.12962962962962962"
"revived-sweep-64","","finished","Propaganda classification with BERT","","","2024-05-15T21:55:29.000Z","65","3ofmtlxo","16","","0.41430556344702407","0.029353854858874255","","","","","AdamW","","","","","","","","","","","","","0.004162583422548555","6.029814272751043","6.816877365112305","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","","","0.125","","0.027777777777777776","6.125789165496826","0.015625","0.125"
"autumn-sweep-42","","finished","Propaganda classification with BERT","","","2024-05-15T21:30:30.000Z","65","3ofmtlxo","16","","0.3117639107155573","0.05488459849668375","","","","","AdamW","","","","","","","","","","","","","0.005018995117578786","13.889568175798582","14.26898193359375","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","","","0.125","","0.027777777777777776","14.247033630098615","0.015625","0.125"
"proud-sweep-89","","finished","Propaganda classification with BERT","","","2024-05-15T22:23:44.000Z","59","3ofmtlxo","32","","0.3728263380839799","0.0742980851049742","","","","","RMSprop","","","","","","","","","","","","","0.002789068637361878","71.30241570821623","35.86927795410156","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","","","0.10648148148148148","","0.02049434371610104","96.45585196358816","0.011338305898491084","0.10648148148148148"
"easy-sweep-84","","finished","Propaganda classification with BERT","","","2024-05-15T22:18:12.000Z","66","3ofmtlxo","16","","0.2201421198277768","0.06055783858905632","","","","","AdamW","","","","","","","","","","","","","0.0012384590086727612","15.108403859315096","5.758950710296631","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","0.1720430107526882","0.0505080398540002","0.02959879754884958","0.1720430107526882","","","0.06481481481481481","","0.007890499194847021","8.101926020213536","0.004200960219478737","0.06481481481481481"
"iconic-sweep-93","","finished","Propaganda classification with BERT","","","2024-05-15T22:28:08.000Z","56","3ofmtlxo","64","","0.1780602282021009","0.017902507292811516","","","","","RMSprop","","","","","","","","","","","","","0.008698171815257312","19.45068681807745","22.67727279663086","0.12903225806451613","0.04481393958374854","0.12166900420757364","0.12903225806451613","0.12903225806451613","0.04481393958374854","0.12166900420757364","0.12903225806451613","","","0.13425925925925927","","0.031783824640967503","15.688192129135132","0.018025548696844997","0.13425925925925927"
"dazzling-sweep-28","","finished","Propaganda classification with BERT","","","2024-05-15T21:14:51.000Z","63","3ofmtlxo","16","","0.11361551956418288","0.05763317003411266","","","","","RMSprop","","","","","","","","","","","","","0.004248703438905365","59.606947086475515","62.87150573730469","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","","","0.12962962962962962","","0.029751062537947785","67.13563401358468","0.01680384087791495","0.12962962962962962"
"eager-sweep-19","","finished","Propaganda classification with BERT","","","2024-05-15T21:05:04.000Z","56","3ofmtlxo","64","","0.4328610273182441","0.032060128323360415","","","","","AdamW","","","","","","","","","","","","","0.0029970457954314137","7.209490208398728","7.237379550933838","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","","","0.12962962962962962","","0.029751062537947785","8.737231850624084","0.01680384087791495","0.12962962962962962"
"wise-sweep-61","","finished","Propaganda classification with BERT","","","2024-05-15T21:52:13.000Z","59","3ofmtlxo","16","","0.3732102356208037","0.07738485148144159","","","","","SGD","","","","","","","","","","","","","0.004127473959470714","2.0842469724608055","2.153625249862671","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","","","0.11574074074074074","","0.02401260181343169","2.088979176112584","0.013395919067215364","0.11574074074074074"
"resilient-sweep-48","","finished","Propaganda classification with BERT","","","2024-05-15T21:37:14.000Z","66","3ofmtlxo","16","","0.4183318108686973","0.0906954899962796","","","","","AdamW","","","","","","","","","","","","","0.0027919087744236004","29.976422356970517","30.182422637939453","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","","","0.12962962962962962","","0.029751062537947785","24.358316557747976","0.01680384087791495","0.12962962962962962"
"spring-sweep-59","","finished","Propaganda classification with BERT","","","2024-05-15T21:49:58.000Z","55","3ofmtlxo","64","","0.3105745900971207","0.08090198689482196","","","","","AdamW","","","","","","","","","","","","","0.0010983000471252971","29.615869703746977","25.85716438293457","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","0.16129032258064516","0.04480286738351255","0.026014568158168577","0.16129032258064516","","","0.12962962962962962","","0.029751062537947785","27.96615219116211","0.01680384087791495","0.12962962962962962"
"misty-sweep-107","","finished","Propaganda classification with BERT","","","2024-05-15T22:44:05.000Z","53","3ofmtlxo","64","","0.4237599078282045","0.033726903881367204","","","","","SGD","","","","","","","","","","","","","0.005191523620515241","2.0329916136605397","2.0604989528656006","0.11827956989247312","0.03993855606758832","0.07646356033452807","0.11827956989247312","0.11827956989247312","0.03993855606758832","0.07646356033452807","0.11827956989247312","","","0.1574074074074074","","0.04989865144369984","2.1672388911247253","0.04257119514472456","0.1574074074074074"
"atomic-sweep-54","","finished","Propaganda classification with BERT","","","2024-05-15T21:44:20.000Z","59","3ofmtlxo","32","","0.4641106234946445","0.02393832584465702","","","","","RMSprop","","","","","","","","","","","","","0.00245241230913435","22.74902869433891","30.44332695007324","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","","","0.12037037037037036","","0.025864707682889503","35.2429084777832","0.014489026063100137","0.12037037037037036"
"avid-sweep-92","","finished","Propaganda classification with BERT","","","2024-05-15T22:27:06.000Z","56","3ofmtlxo","64","","0.44537629768211473","0.04255035794375106","","","","","RMSprop","","","","","","","","","","","","","0.007051068674657096","40.264913468133834","39.56923294067383","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","","","0.12037037037037036","","0.025864707682889503","28.979666709899902","0.014489026063100137","0.12037037037037036"
"resilient-sweep-5","","finished","Propaganda classification with BERT","","","2024-05-15T20:48:53.000Z","57","3ofmtlxo","32","","0.4596757823639459","0.09902935857144644","","","","","SGD","","","","","","","","","","","","","0.0023684060359195633","2.095530219194366","2.1605398654937744","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","","","0.0925925925925926","","0.015693659761456372","2.094736542020525","0.008573388203017831","0.0925925925925926"
"misty-sweep-111","","finished","Propaganda classification with BERT","","","2024-05-15T22:48:14.000Z","54","3ofmtlxo","64","","0.4123188764124762","0.09027196364531766","","","","","SGD","","","","","","","","","","","","","0.007006041939419964","2.0826917602902366","2.0547900199890137","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","","","0.0925925925925926","","0.015693659761456372","2.1187267303466797","0.008573388203017831","0.0925925925925926"
"spring-sweep-14","","finished","Propaganda classification with BERT","","","2024-05-15T20:59:12.000Z","74","3ofmtlxo","64","","0.443343195713953","0.07952012608972323","","","","","RMSprop","","","","","","","","","","","","","0.0012793203791012298","80.72589583623977","77.45600128173828","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","0.15053763440860216","0.03939302582655009","0.022661579373337955","0.15053763440860216","","","0.13425925925925927","","0.031783824640967503","114.35594749450684","0.018025548696844997","0.13425925925925927"
"rare-sweep-18","","finished","Propaganda classification with BERT","","","2024-05-15T21:03:57.000Z","59","3ofmtlxo","64","","0.35880647534578725","0.09060788574433476","","","","","AdamW","","","","","","","","","","","","","0.0010412056035332506","34.452501932779946","46.79824447631836","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.09722222222222222","","0.017229254571026722","42.120646476745605","0.00945216049382716","0.09722222222222222"
"efficient-sweep-43","","finished","Propaganda classification with BERT","","","2024-05-15T21:31:43.000Z","55","3ofmtlxo","64","","0.2069316218024002","0.05410542059255174","","","","","AdamW","","","","","","","","","","","","","0.0014153328032222325","10.720239275977724","12.801405906677246","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.10185185185185185","","0.01882975412387177","15.64434266090393","0.010373799725651577","0.10185185185185185"
"distinctive-sweep-110","","finished","Propaganda classification with BERT","","","2024-05-15T22:47:12.000Z","55","3ofmtlxo","64","","0.24082907607200285","0.019929863127922554","","","","","AdamW","","","","","","","","","","","","","0.00420033034434812","5.110666502089727","4.725210189819336","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.14814814814814814","","0.03823178016726403","3.8339455127716064","0.02194787379972565","0.14814814814814814"
"fallen-sweep-79","","finished","Propaganda classification with BERT","","","2024-05-15T22:12:24.000Z","60","3ofmtlxo","16","","0.1643820150331195","0.03206336660991305","","","","","SGD","","","","","","","","","","","","","0.003610641546938325","2.090928622234015","2.047412872314453","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.10185185185185185","","0.01882975412387177","2.0921294518879483","0.010373799725651577","0.10185185185185185"
"dandy-sweep-29","","finished","Propaganda classification with BERT","","","2024-05-15T21:16:03.000Z","55","3ofmtlxo","64","","0.4050817189271459","0.09952112855642978","","","","","SGD","","","","","","","","","","","","","0.00908458163614766","2.084704013097854","2.082112073898315","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.09722222222222222","","0.017229254571026722","2.097655653953552","0.00945216049382716","0.09722222222222222"
"different-sweep-16","","finished","Propaganda classification with BERT","","","2024-05-15T21:01:52.000Z","57","3ofmtlxo","32","","0.32660432232886905","0.04622401254222491","","","","","SGD","","","","","","","","","","","","","0.00989849516958181","2.084579630595882","2.058093547821045","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.125","","0.027777777777777776","2.0833045073917935","0.015625","0.125"
"vibrant-sweep-95","","finished","Propaganda classification with BERT","","","2024-05-15T22:30:12.000Z","66","3ofmtlxo","16","","0.4345581394271719","0.013753849191853783","","","","","RMSprop","","","","","","","","","","","","","0.001223839873345349","13.174283981323242","7.486351013183594","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.1388888888888889","","0.03387533875338753","15.033590861729213","0.01929012345679013","0.1388888888888889"
"clear-sweep-13","","finished","Propaganda classification with BERT","","","2024-05-15T20:58:05.000Z","59","3ofmtlxo","32","","0.2515358747568185","0.07333798673835797","","","","","AdamW","","","","","","","","","","","","","0.0031188357260410605","19.92289585020484","5.991228103637695","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","0.13978494623655913","0.03428687360519375","0.019539831194357725","0.13978494623655913","","","0.1388888888888889","","0.03387533875338753","16.9100159236363","0.01929012345679013","0.1388888888888889"
